Anhui,Beijing,Chongqing,Fujian,Gansu,Guangdong,Guangxi,Guizhou,Hainan,Hebei,Heilongjiang,Henan,Hong Kong,Hubei,Hunan,Inner Mongolia,Jiangsu,Jiangxi,Jilin,Liaoning,Macau,Ningxia,Qinghai,Shaanxi,Shandong,Shanghai,Shanxi,Sichuan,Tianjin,Tibet,Xinjiang,Yunnan,Zhejiang
0,15,0,3,0,5,1,0,0,0,26,5,429,0,12,10,5,14,79,3,0,0,5,0,2,1401,2,3,2,0,0,2,14
1,32,0,3,0,6,4,0,0,2,18,8,431,0,2,7,2,93,44,25,0,0,1,0,3,2472,2,1,0,0,0,0,8
1,31,1,1,0,1,2,0,0,1,25,3,347,0,2,7,8,56,51,0,0,0,0,0,6,1661,1,4,0,0,0,0,17
0,49,1,2,0,1,0,0,0,2,11,4,430,0,1,9,2,11,56,1,0,0,1,1,8,1606,0,4,1,0,0,0,46
0,49,1,3,0,10,2,0,0,0,5,2,413,0,1,3,3,4,42,1,0,0,0,0,7,1292,0,4,0,0,0,1,32
0,50,0,4,0,29,2,0,0,0,2,2,366,0,3,6,5,2,20,1,0,0,0,0,9,5489,0,27,0,0,2,2,8
0,53,1,1,0,21,1,0,0,0,5,4,363,0,2,2,3,5,16,0,0,0,0,0,6,1250,0,7,0,0,4,0,0
0,36,0,3,0,28,3,0,0,0,9,1,300,0,0,1,3,2,31,1,0,0,0,0,5,1518,0,8,1,0,2,0,2
0,51,1,9,0,9,3,0,0,0,13,2,283,0,0,1,0,5,0,5,0,0,0,0,3,274,2,6,0,0,0,0,0
0,47,0,4,0,12,0,0,0,0,7,12,290,0,0,0,3,2,3,0,0,0,0,0,4,263,0,1,0,0,1,0,3
0,43,0,2,0,16,2,0,0,0,5,14,313,0,2,0,3,3,4,2,0,0,0,0,2,263,0,1,0,0,0,1,10
0,55,1,14,0,15,0,1,0,4,5,24,321,0,2,0,1,2,2,2,0,0,0,0,0,245,0,1,0,0,0,0,0
0,46,1,2,0,10,0,0,0,0,1,29,324,0,2,0,0,0,3,1,0,0,0,0,1,253,0,1,0,0,0,0,2
0,44,2,5,0,22,1,0,0,1,0,25,278,0,0,1,1,0,3,0,0,0,4,0,1,217,0,0,0,0,0,0,1
0,33,0,4,0,35,1,0,0,0,0,14,266,0,1,0,0,0,0,0,0,0,2,0,0,324,0,0,0,0,0,0,1
0,62,0,2,0,17,3,1,0,0,0,25,233,0,0,0,0,0,0,2,0,0,10,0,0,234,0,1,0,0,0,0,0
0,25,0,13,0,12,3,0,0,0,0,22,273,0,0,0,1,0,0,5,0,0,10,0,0,229,0,1,0,0,0,1,2
0,35,0,4,0,5,5,1,0,0,0,21,280,0,0,0,0,0,3,2,0,0,0,0,0,144,0,0,0,0,0,4,0
0,43,2,15,0,12,2,0,0,0,0,15,294,0,0,0,0,0,0,0,0,0,21,1,0,227,0,6,0,0,0,0,0
0,32,2,18,0,8,2,0,0,0,0,7,298,0,1,0,0,0,1,2,0,0,4,0,1,195,0,3,0,0,0,0,0
0,33,1,7,0,2,1,2,0,1,0,5,284,0,0,0,0,0,1,2,0,0,0,0,0,168,0,14,0,0,0,2,0
0,39,0,7,0,7,0,1,0,0,0,8,259,0,0,0,1,0,0,1,0,0,0,0,0,70,0,14,0,0,0,1,2
0,43,0,10,0,2,0,0,0,0,0,11,234,0,0,0,1,0,5,0,0,0,0,0,1,77,0,16,7,0,0,2,0
0,52,0,9,0,2,1,0,0,0,0,3,328,0,0,0,1,0,9,0,0,0,1,0,0,97,0,49,16,0,0,0,0
0,50,0,7,0,3,0,0,0,0,0,11,329,0,0,0,0,0,6,0,0,0,0,0,0,83,0,41,8,0,0,2,1
0,51,0,9,0,3,2,0,0,0,0,4,291,0,0,0,2,0,2,1,0,0,0,0,0,90,0,20,8,0,0,1,0
0,58,0,9,0,4,2,0,0,0,0,1,243,0,0,0,2,0,0,0,0,0,0,0,0,84,0,34,6,0,0,0,1
0,52,0,7,0,1,2,0,0,0,0,3,228,0,0,0,0,0,0,0,0,0,0,1,0,53,0,12,36,0,0,2,0
0,83,0,9,0,1,0,0,0,0,0,0,237,0,0,0,0,0,0,1,0,0,0,0,0,56,0,5,32,0,0,0,0
0,41,1,5,0,2,2,0,0,0,0,0,190,0,0,0,1,0,1,1,0,0,0,4,0,58,0,21,16,0,0,1,2
0,41,0,8,0,2,2,0,0,0,0,2,250,0,0,0,1,0,2,0,0,0,0,0,0,44,0,8,7,0,0,0,0
0,37,1,11,0,4,1,0,0,0,0,9,251,0,0,0,1,0,0,0,0,0,0,0,0,49,0,2,11,0,0,4,0
0,23,1,8,0,1,0,0,0,0,0,0,251,0,0,0,5,0,2,0,1,0,0,0,0,46,0,6,7,0,0,3,0
0,20,0,12,0,2,4,0,0,0,0,4,250,0,0,0,4,0,3,2,0,0,0,0,0,39,0,2,4,0,0,0,0
0,14,0,15,0,1,1,0,0,0,1,2,270,1,0,0,1,0,0,0,0,0,0,0,0,32,0,7,7,0,0,0,0
0,8,0,4,0,4,2,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,6,0,0,2,1
0,16,0,7,0,5,3,0,0,0,0,0,275,0,0,0,0,0,1,0,0,0,0,0,0,13,0,2,0,0,0,3,0
0,14,1,4,0,2,2,0,0,1,0,2,329,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,1,9,0,4,4,0,0,0,0,1,489,0,0,3,0,0,0,0,0,0,0,0,0,19,1,5,0,0,0,1,0
0,9,0,14,0,4,1,0,0,0,0,0,499,0,0,11,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,0,10,0,5,2,0,0,0,0,0,515,0,0,27,0,0,0,0,0,0,0,0,1,7,0,5,2,0,0,1,1
0,0,0,7,0,3,2,0,0,0,0,0,543,0,0,20,0,0,0,13,0,0,0,0,0,10,0,4,1,0,0,1,0
0,4,1,9,0,1,1,0,0,0,0,0,239,0,0,35,0,0,0,0,0,0,0,0,2,12,1,1,0,0,0,0,0
0,2,1,4,0,4,2,0,0,0,1,0,293,0,0,37,0,0,0,11,0,0,0,0,0,4,0,1,0,0,0,3,0
0,9,0,2,0,3,3,0,0,0,0,0,614,0,0,15,0,0,0,2,0,0,0,1,0,8,1,1,0,0,0,0,0
0,39,0,4,0,2,0,0,0,0,0,0,668,0,0,19,0,0,0,3,0,0,0,0,0,11,0,1,0,0,0,0,0
0,34,0,6,0,3,0,0,0,0,0,0,851,0,1,78,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0
0,29,2,3,0,3,0,0,0,0,1,0,814,0,0,27,0,0,0,0,0,0,0,5,0,13,0,1,2,0,0,0,3
0,42,1,7,0,8,0,0,0,0,0,0,737,0,2,15,0,0,0,0,0,0,0,12,0,5,0,0,3,0,0,0,0
0,25,0,5,0,5,0,0,0,0,0,0,849,0,1,14,1,0,0,2,0,0,0,1,0,18,0,2,1,0,0,0,2
0,15,2,7,0,6,0,0,0,2,0,0,1047,0,0,13,0,0,0,3,0,0,0,0,0,13,0,1,0,0,0,0,2
0,13,1,10,0,7,0,0,0,0,0,0,1179,1,1,6,0,0,0,4,0,0,0,3,0,5,0,2,0,0,0,0,1
0,2,0,4,0,6,0,0,0,0,1,0,1145,1,1,5,2,0,0,4,0,0,0,1,0,3,0,1,0,0,0,4,0
0,1,0,9,0,1,0,0,0,0,0,0,1276,0,1,1,1,0,0,1,0,0,0,1,10,9,0,0,0,0,0,1,0
0,4,0,7,0,3,0,0,0,0,0,0,1276,0,0,0,0,1,0,0,8,0,0,3,0,15,0,0,3,0,0,2,0
0,4,0,6,0,6,0,0,0,0,0,0,1327,0,0,0,0,0,0,0,2,0,0,3,0,15,0,0,1,0,0,0,2
0,5,0,4,0,8,0,0,0,0,0,0,1198,0,0,2,0,0,0,0,5,0,0,3,0,4,0,0,4,0,0,0,1
0,4,4,6,0,12,0,0,0,0,0,0,1447,0,0,1,0,0,0,0,9,0,0,2,0,18,0,1,0,0,0,0,0
0,5,0,2,0,6,0,0,0,0,0,0,1650,0,0,15,0,0,0,0,8,0,0,0,1,5,0,2,1,0,0,0,0
0,5,1,5,0,14,0,0,0,0,0,0,1860,0,1,0,3,2,0,0,10,0,0,5,0,5,0,4,1,0,0,5,2
0,1,0,6,1,10,0,0,0,0,1,0,1794,0,0,0,2,0,0,0,4,0,0,0,0,4,0,2,8,0,0,4,0
0,3,3,4,0,4,0,0,0,0,0,0,1917,1,0,0,1,0,0,0,0,0,0,6,0,8,0,1,5,0,0,1,2
0,1,0,6,0,5,0,0,0,0,0,0,1873,0,0,0,0,0,0,0,43,0,0,0,0,3,0,0,0,0,0,0,1
0,1,3,4,0,7,0,0,0,0,0,0,1685,0,0,0,2,3,0,0,17,0,0,0,2,1,0,1,0,0,0,0,0
1,3,1,7,0,3,0,0,0,0,0,0,2004,0,0,0,5,0,0,0,16,0,0,2,0,10,0,1,0,0,0,0,0
9,0,1,7,0,2,0,0,0,0,0,0,2358,0,0,0,1,0,0,0,59,0,0,3,4,4,0,2,2,0,0,0,2
34,0,2,7,0,10,0,0,3,0,0,0,2318,0,0,1,3,1,0,0,61,0,0,0,5,3,0,0,1,0,0,0,2
61,1,4,8,0,5,0,0,0,0,0,0,2227,0,0,2,4,1,0,0,23,0,0,4,6,7,0,1,0,0,0,0,0
29,1,0,6,0,10,0,0,0,0,0,1,1828,0,0,2,4,1,0,1,34,0,0,0,4,9,0,1,1,0,0,0,2
52,4,3,8,0,12,0,0,0,0,0,0,1841,1,0,2,3,1,0,0,18,0,0,7,3,7,1,0,4,0,0,3,1
81,7,2,11,0,9,0,0,1,0,0,0,2268,0,0,0,4,0,0,0,61,0,0,2,2,15,0,2,1,0,0,1,3
39,6,0,9,0,7,0,0,0,0,1,1,2815,0,0,4,6,0,0,0,0,0,0,3,2,43,2,0,1,0,0,0,0
17,0,1,17,0,19,0,0,0,0,0,0,3028,0,1,4,3,0,0,0,89,0,0,1,2,21,1,3,5,0,0,1,1
25,3,2,9,4,18,0,0,0,0,0,0,2945,0,0,12,7,3,0,1,16,0,0,3,1,19,0,1,3,0,0,0,1
12,3,3,8,5,28,0,0,0,0,0,0,2995,0,0,9,3,4,0,1,24,0,0,3,10,9,0,0,1,0,0,1,1
9,2,0,10,2,27,0,0,2,0,0,0,2992,0,0,3,4,0,0,2,31,0,1,2,2,17,0,7,2,0,0,0,2
5,0,1,6,0,33,0,0,9,0,0,9,2863,0,0,2,5,2,0,0,21,0,0,3,9,13,0,2,4,0,0,2,2
7,0,1,8,8,25,0,0,3,0,0,3,2769,0,3,6,6,0,0,0,21,0,0,1,6,14,0,1,2,0,0,2,1
0,0,3,7,36,44,0,0,3,0,0,1,3154,0,0,1,3,6,0,0,0,0,0,1,0,11,0,3,1,0,0,2,0
0,0,3,13,30,28,0,0,7,0,0,1,3674,0,0,4,0,2,0,2,33,0,0,0,2,11,0,3,2,0,0,3,2
16,2,0,7,31,25,0,0,5,0,0,1,3574,1,2,3,3,0,0,1,15,0,0,0,0,11,0,1,8,0,0,1,11
5,2,3,10,53,31,9,1,4,0,1,0,3762,1,1,0,2,2,0,2,16,0,0,0,2,8,0,10,4,0,0,2,1
3,1,0,4,29,31,59,0,1,0,0,3,3486,0,1,3,1,3,0,2,15,0,0,0,2,6,0,14,2,0,0,0,2
6,4,1,4,32,14,135,0,0,0,0,1,3436,1,0,2,0,4,0,0,14,0,0,0,0,8,0,12,8,0,0,4,1
4,3,1,6,47,37,21,0,0,0,0,0,3256,0,0,0,1,5,0,1,6,0,0,1,1,7,0,9,5,0,0,0,1
7,2,0,12,49,29,54,0,0,0,0,0,3805,0,0,6,1,6,0,0,10,0,0,1,1,5,0,20,1,0,0,6,0
8,3,5,10,52,43,22,0,0,0,0,0,4375,0,0,2,0,1,0,0,9,0,0,0,0,12,0,14,2,0,0,0,1
7,2,5,9,42,31,35,0,0,0,0,1,4270,0,0,1,0,2,0,0,2,0,0,1,1,6,0,15,5,0,0,1,0
0,2,3,6,26,24,23,0,0,0,0,0,4265,0,0,0,1,3,0,0,0,0,0,1,4,10,0,20,2,0,0,2,2
2,5,0,6,24,30,22,0,0,0,0,2,4250,0,0,0,1,0,0,2,2,0,0,1,3,10,0,40,2,0,0,0,0
0,2,3,11,37,25,32,0,0,0,0,0,4130,1,0,0,0,0,0,1,2,0,0,1,3,6,0,22,1,0,0,0,3
0,0,3,10,15,21,33,0,0,0,0,1,4276,0,0,0,0,2,0,1,1,0,0,1,2,9,0,21,1,0,0,0,0
0,0,0,5,23,14,32,0,0,0,0,8,4508,0,0,0,0,0,0,1,0,0,0,2,1,12,0,19,0,0,0,1,1
0,2,1,14,21,14,10,0,0,0,0,6,4886,0,0,0,1,0,0,0,1,0,0,2,12,5,0,20,1,0,0,0,0
0,5,0,13,19,7,15,0,0,0,0,1,4884,1,0,0,0,0,0,2,2,0,0,4,4,13,1,14,0,0,0,1,0
0,4,0,8,31,10,32,0,0,0,1,1,4683,0,1,0,0,0,0,1,0,0,0,3,0,12,0,11,1,0,0,0,0
0,6,0,6,15,20,9,0,0,0,2,0,4634,0,0,1,0,0,0,1,0,0,0,1,5,6,1,9,2,0,0,0,0
0,3,1,15,10,30,9,0,1,0,0,2,4254,0,0,7,4,0,0,0,0,0,0,1,0,8,0,12,0,0,1,3,0
0,6,1,10,10,19,4,0,12,0,4,0,4123,0,0,8,0,0,4,1,0,0,0,0,4,6,0,5,2,0,0,4,1
0,1,3,10,0,29,2,0,24,0,3,2,4547,0,0,12,1,0,0,2,0,0,0,0,3,8,0,1,0,0,0,1,9
0,3,3,18,0,15,16,0,0,0,1,0,5020,0,0,8,0,0,0,0,0,0,0,4,2,5,0,6,0,0,0,1,13
0,5,3,11,0,22,4,0,127,0,1,0,4428,0,1,22,1,0,0,1,0,0,0,0,1,8,0,5,1,0,0,6,7
0,11,6,8,0,31,3,1,262,0,1,1,4602,0,1,12,3,0,0,0,0,0,0,0,4,3,0,4,0,0,0,0,4
0,6,1,9,0,55,6,0,297,2,1,0,4274,1,3,12,2,0,0,0,0,0,0,0,0,7,0,10,1,0,0,1,4
0,9,2,10,0,41,3,0,559,0,1,0,4040,0,0,16,1,0,2,1,0,0,0,0,0,2,0,8,1,0,0,1,0
0,4,2,11,0,59,2,1,0,0,0,1,4045,1,0,27,0,0,0,1,0,0,0,0,6,20,0,8,0,1,0,1,5
0,9,2,15,1,52,4,0,285,0,0,0,4593,0,1,7,0,4,0,2,0,0,0,2,4,14,0,3,3,10,0,4,12
0,4,1,11,1,41,1,1,559,0,0,1,4376,0,0,9,0,0,1,1,0,0,0,3,4,10,0,8,2,2,1,1,1
0,9,4,9,0,25,1,0,0,0,1,0,4439,0,0,5,1,9,0,1,0,0,2,1,7,9,0,11,2,0,2,0,7
0,15,3,14,0,27,1,0,0,0,0,0,5308,1,0,8,0,10,1,0,0,0,1,4,4,8,0,8,0,0,2,0,24
0,16,2,11,0,27,0,0,1683,0,6,1,4979,0,0,4,1,1,3,2,0,0,3,4,6,12,0,8,0,70,1,3,8
0,16,0,22,0,12,1,1,1007,0,1,3,4896,0,0,2,1,1,0,1,1,0,2,4,7,10,0,22,1,95,12,3,17
0,22,0,13,0,23,0,0,482,0,0,0,5162,0,0,0,4,0,4,8,1,0,2,6,5,7,0,5,0,16,0,5,35
0,11,1,27,0,13,1,1,496,0,4,3,5757,0,1,5,1,1,1,0,0,0,3,36,2,7,0,5,11,19,9,8,16
0,5,9,22,0,15,1,1,441,0,3,1,6054,0,0,4,1,1,0,0,0,0,1,52,2,7,1,7,1,15,6,2,5
0,14,7,13,0,18,0,0,469,0,4,0,6445,0,0,1,2,1,0,5,0,0,0,33,3,9,4,17,4,0,0,0,4
0,10,2,8,1,18,0,0,440,0,3,3,6389,2,3,4,0,0,0,6,0,0,4,21,2,8,5,15,3,0,11,7,1
1,10,11,14,3,26,1,1,232,0,4,2,6513,1,2,3,2,1,0,3,0,0,0,16,0,7,2,9,13,0,4,1,3
0,3,24,9,0,24,0,0,205,0,3,3,6617,4,2,2,0,1,0,2,0,0,2,13,2,13,2,9,21,139,4,5,2
1,3,22,4,3,30,0,0,264,0,0,4,6654,2,0,1,0,2,0,1,0,0,3,15,0,6,1,18,0,23,6,2,2
0,2,27,10,0,20,0,0,217,1,1,2,7884,1,0,3,2,1,0,2,0,0,3,16,1,3,3,18,6,37,13,1,0
0,4,8,13,0,22,1,0,111,0,0,1,8579,0,0,4,0,1,0,4,0,0,3,16,2,5,2,28,0,0,2,2,0
0,8,12,10,1,21,0,1,91,0,0,4,7835,1,4,8,2,1,0,3,0,0,2,5,1,6,4,59,3,117,15,2,2
0,5,13,10,0,32,0,0,70,0,1,2,8457,0,1,6,0,0,0,6,0,0,0,13,1,8,9,71,4,51,4,0,0
0,2,10,7,2,22,0,0,34,3,17,14,9708,0,5,0,1,0,0,4,0,0,0,8,2,8,2,169,9,24,8,1,0
0,3,11,5,0,35,0,0,37,2,8,2,8488,0,3,8,2,0,0,2,0,0,2,8,8,2,2,168,9,49,16,0,0
0,4,7,12,1,35,1,0,36,1,13,5,8848,1,0,7,1,0,0,5,0,0,9,5,1,5,3,166,21,45,1,5,1
0,4,8,10,1,53,0,0,24,0,10,1,9495,1,0,14,2,1,1,9,0,0,4,5,5,7,0,134,12,53,5,4,0
0,2,8,17,0,71,0,0,27,4,13,4,10586,0,0,2,1,0,2,5,0,0,5,8,4,8,0,137,1,46,4,1,3
0,8,6,11,0,82,0,4,40,2,67,14,9901,2,0,4,1,0,3,9,0,0,5,8,10,13,0,132,5,65,1,6,4
0,7,1,12,0,97,0,3,24,2,8,2,10426,0,1,14,0,2,11,12,0,0,8,5,2,10,0,102,6,51,0,2,2
0,3,0,9,0,83,0,1,14,0,5,3,10683,0,2,14,2,4,0,13,0,0,4,4,5,5,0,108,3,64,1,0,2
0,5,0,13,0,59,1,0,30,3,8,0,10021,0,0,39,1,4,3,3,0,0,2,3,5,3,0,69,1,52,4,2,0
0,18,1,7,0,61,0,1,13,0,15,0,9373,0,1,58,2,2,0,2,0,0,1,1,14,12,0,89,4,76,2,0,0
0,13,1,8,0,33,8,4,2,0,6,1,10194,0,0,68,0,2,0,3,0,0,1,2,18,10,0,70,2,18,1,7,2
0,21,1,9,0,52,22,6,1,0,14,1,11091,0,0,42,3,1,0,4,0,0,7,5,17,6,0,59,2,20,3,5,0
0,18,2,7,1,49,12,5,2,0,2,9,10076,1,1,33,2,0,0,3,0,0,3,2,13,7,0,89,5,16,2,6,0
0,11,2,8,0,34,3,2,0,0,2,0,9787,0,0,24,1,0,0,0,0,0,1,0,11,15,0,98,2,16,2,2,0
0,17,1,7,0,38,3,1,0,0,3,0,9033,0,0,15,1,0,0,4,0,0,2,2,9,9,0,84,15,10,4,1,0
0,12,1,12,2,19,2,0,0,0,0,1,7938,0,1,8,1,2,0,5,0,0,0,0,7,14,0,129,8,11,3,4,0
0,20,2,11,0,17,7,0,0,0,1,0,7218,0,0,7,0,2,0,0,0,0,0,0,10,9,0,129,1,0,1,5,0
0,4,2,6,0,13,5,8,0,0,0,0,7579,0,4,7,2,1,0,3,0,0,0,1,2,8,0,88,1,17,2,8,0
0,5,3,15,0,15,4,10,0,0,10,0,8187,0,2,4,0,1,0,1,0,0,0,4,2,12,0,46,11,10,4,2,0
0,7,3,12,0,18,4,8,2,0,3,0,8999,0,1,5,3,0,0,2,0,0,0,1,2,9,0,36,7,10,1,6,0
0,2,0,13,0,9,1,0,5,0,1,0,8278,0,0,6,3,0,0,0,0,0,0,0,2,16,0,31,3,6,2,3,1
0,5,2,10,0,12,2,0,1,0,4,2,7322,0,0,2,1,0,0,1,0,0,0,1,6,11,0,49,8,11,0,1,6
0,8,1,7,0,15,0,62,0,0,4,2,6260,0,1,2,1,0,0,0,0,0,0,0,2,5,0,38,4,16,0,4,1
0,7,2,8,0,15,0,41,2,0,10,1,5594,0,0,0,0,0,0,0,0,0,0,1,1,8,0,31,3,13,0,6,1
0,6,0,4,0,14,0,57,0,0,8,3,5687,0,0,5,1,0,0,0,0,4,0,2,1,9,0,44,2,13,0,6,1
0,3,1,10,0,16,0,85,0,0,17,0,5990,0,4,0,0,0,0,2,0,0,0,0,1,15,0,44,1,9,0,9,0
0,2,1,5,0,20,0,32,1,0,22,0,5387,1,1,4,2,0,0,3,0,0,0,2,0,15,0,52,6,11,1,7,0
0,7,1,8,0,18,1,0,0,0,11,0,5190,0,0,6,1,0,0,0,0,1,0,1,1,9,0,46,6,8,0,1,5
0,3,2,5,0,26,0,0,0,0,16,0,3897,0,0,1,2,0,0,0,0,3,2,2,1,19,0,38,5,9,0,5,2
0,12,2,13,0,26,0,0,0,0,21,1,4034,1,0,2,1,0,0,2,0,3,2,2,3,18,0,62,7,11,1,9,2
0,2,3,19,0,19,0,0,0,0,5,1,3667,0,0,0,6,0,0,1,0,4,2,8,2,14,0,16,12,13,0,5,7
0,5,0,10,0,39,0,378,0,0,9,2,3911,0,0,2,5,0,0,1,0,2,0,1,7,13,3,7,14,5,0,6,1
0,6,1,11,0,31,0,17,0,2,15,1,4269,0,1,1,5,0,0,2,0,3,0,4,2,14,3,12,13,6,0,6,0
0,6,3,10,0,33,0,2,0,0,5,0,4023,0,0,19,9,0,0,0,0,4,0,2,7,21,7,26,4,5,0,5,4
0,7,0,15,0,46,0,3,0,0,0,0,3907,1,1,27,3,0,0,1,0,6,0,3,5,5,9,31,3,5,0,6,2
0,6,5,13,0,30,0,3,0,0,0,0,3569,0,8,87,6,0,0,1,0,4,0,1,1,4,3,54,1,6,0,6,1
1,10,1,12,0,46,0,0,0,1,2,2,3529,0,6,153,12,0,0,0,0,0,0,2,3,0,5,26,5,6,0,14,1
1,8,13,9,0,52,0,0,0,1,1,1,3286,0,4,65,24,0,0,0,0,0,0,5,0,2,6,0,0,0,0,23,1
0,10,13,9,1,56,1,1,2,0,5,3,3642,0,3,26,10,0,0,4,0,10,0,11,10,3,8,72,8,9,0,11,0
1,10,26,18,0,68,0,1,7,1,3,5,4318,0,6,15,6,0,0,3,0,6,0,5,4,2,8,47,6,5,0,30,5
0,10,0,12,0,57,1,1,0,0,1,0,4369,0,5,256,7,0,0,5,0,4,0,15,1,3,30,51,0,0,4,13,0
1,15,40,17,0,48,1,2,10,0,2,8,4900,0,3,210,8,0,0,4,0,3,0,20,0,3,20,27,5,8,53,16,4
0,18,10,20,0,58,0,0,3,0,1,11,4890,0,4,123,4,0,0,4,0,4,0,9,3,3,25,22,1,5,70,28,8
1,16,26,21,0,65,3,1,0,0,0,12,4874,0,5,147,9,0,0,11,0,10,0,9,3,6,16,20,2,4,82,14,8
0,13,17,14,0,57,0,2,2,1,6,13,4656,0,14,48,8,0,0,25,0,6,0,7,5,5,78,18,2,5,64,4,3
1,14,16,20,0,53,0,3,0,0,3,12,4788,0,2,55,9,0,0,32,0,9,0,0,0,5,24,30,3,0,64,9,5
0,18,13,22,0,68,0,0,0,0,11,8,5622,0,0,56,9,0,0,21,0,4,0,2,3,9,11,14,2,3,28,8,6
0,22,10,24,0,84,0,1,0,0,25,10,5106,1,3,49,12,0,0,8,0,0,0,6,0,4,27,20,6,2,37,3,7
1,28,7,22,0,53,0,0,0,0,6,7,5424,0,1,13,5,0,0,1,0,0,0,11,2,1,25,16,4,1,22,6,12
1,19,5,8,0,41,1,1,0,0,7,8,5564,1,4,16,16,0,0,2,0,0,0,9,3,7,40,12,0,2,13,9,20
0,17,3,13,0,47,2,0,0,0,4,6,5361,5,16,19,11,0,0,3,0,3,0,9,2,2,46,12,3,2,8,9,8
0,37,1,17,0,62,2,2,0,0,1,10,4954,0,7,26,3,0,0,0,0,0,0,21,1,1,22,12,0,2,6,3,11
0,19,6,13,0,40,1,0,0,0,0,7,5124,0,7,30,13,0,0,1,0,0,0,25,0,2,12,11,6,1,6,3,8
0,18,4,12,0,52,1,0,0,0,0,9,5433,0,7,27,6,0,0,0,0,0,0,29,1,2,8,14,6,0,7,5,6
0,25,7,17,0,36,4,2,0,0,1,13,5393,0,9,34,6,0,0,0,0,0,0,13,4,3,11,8,5,2,8,2,5
5,11,4,11,0,41,0,0,0,0,0,6,5953,1,10,31,7,0,0,0,0,0,0,16,3,5,24,3,6,1,8,3,11
6,14,3,11,0,42,2,1,0,0,0,8,5535,1,7,32,5,0,0,1,0,0,0,22,2,3,36,3,5,1,10,3,3
2,19,1,14,0,45,0,1,0,0,0,6,5406,0,11,22,2,0,0,0,0,0,0,17,2,2,70,8,7,1,9,3,4
3,26,7,21,0,51,0,0,0,0,2,3,5221,0,8,35,5,0,0,0,0,0,2,12,2,7,0,2,7,1,9,7,2
3,15,13,47,0,20,0,0,0,0,0,5,5403,0,13,31,15,0,0,0,0,0,7,13,4,6,142,6,2,2,11,0,2
2,11,6,26,0,38,0,0,0,1,5,4,6062,0,24,38,12,0,0,0,0,0,6,13,0,4,0,22,2,1,12,6,1
0,0,0,0,0,0,0,0,0,0,0,0,5656,0,0,0,0,0,0,0,0,0,0,0,2,0,26,0,0,0,0,0,0
2,25,19,23,4,77,0,2,0,0,10,3,5383,0,20,23,21,0,0,0,0,0,1,11,3,6,54,30,7,1,30,4,1
0,17,11,55,4,97,0,0,0,0,11,7,5210,0,5,21,27,0,0,6,0,0,2,25,4,1,37,35,1,0,29,6,0
0,18,22,23,3,299,0,0,0,1,3,6,4766,0,12,24,24,0,0,5,0,0,5,9,1,4,16,8,3,0,30,4,1
1,33,10,95,3,249,0,2,0,0,5,13,4418,0,15,15,18,0,0,2,2,2,2,11,7,5,17,13,2,0,23,4,0
0,67,23,129,0,250,0,0,0,0,13,100,4709,1,15,219,14,0,0,3,0,3,11,25,5,12,24,21,3,0,55,5,2
1,38,44,54,8,208,0,2,0,0,6,22,5245,1,0,239,6,0,0,3,0,2,1,11,6,3,28,22,0,0,0,6,1
0,41,40,62,0,228,0,1,0,0,11,0,4516,0,10,78,6,0,0,3,0,1,0,18,10,6,91,21,4,0,42,19,1
0,49,40,24,6,273,0,2,0,1,6,25,5111,0,47,44,3,1,0,3,0,0,0,10,15,3,35,9,0,0,23,11,1
0,44,42,11,2,234,0,0,0,1,16,42,4988,1,10,59,3,1,0,1,0,2,8,8,6,2,22,22,0,0,0,11,1
0,36,89,15,10,331,0,5,2,0,3,86,5198,0,16,159,2,3,0,2,0,0,2,13,6,3,33,29,2,0,62,7,1
0,38,157,15,10,608,0,1,2,1,3,159,4649,2,8,135,4,1,0,0,0,0,4,13,6,3,69,43,10,1,34,16,8
0,38,0,18,0,514,0,1,0,0,0,0,5068,0,0,109,3,0,0,6,0,0,1,13,6,3,35,50,0,1,0,16,4
1,64,237,18,22,569,0,2,0,0,9,302,5697,1,13,100,0,4,0,6,0,0,0,6,0,2,0,48,2,0,32,0,0
13,70,167,17,3,769,1,4,0,1,18,107,5599,1,15,90,11,0,0,7,0,0,8,16,13,3,128,54,13,1,55,26,23
3,162,159,15,16,742,1,5,0,4,7,242,5723,0,7,114,7,1,0,7,0,0,13,17,11,3,0,45,0,6,34,41,12
0,240,0,31,0,726,0,15,1,5,19,225,6575,0,5,81,24,0,0,3,0,0,8,17,5,5,74,77,5,0,0,35,34
3,302,152,13,13,605,0,13,0,6,5,149,6014,2,7,84,15,0,0,2,0,0,8,41,10,2,46,87,6,5,29,39,17
5,202,286,31,13,588,0,10,8,1,35,200,5951,6,6,83,27,0,0,4,0,0,2,63,13,4,66,64,9,6,58,22,12
